Name,Technique,Rule Type,Severity,Source
Unusual City for an Azure Activity Logs Event,"T1078, T1078.004",Machine Learning,Low,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/integrations/azure/ml_azure_rare_method_by_city.toml)
Unusual Command Execution from Web Server Parent,"T1059, T1059.004, T1071, T1505, T1505.003",ES|QL,Low,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/linux/persistence_web_server_sus_command_execution.toml)
Unusual Country For a GCP Event,"T1078, T1078.004",Machine Learning,Low,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/integrations/gcp/ml_gcp_rare_method_by_country.toml)
Unusual Country For an AWS Command,"T1078, T1078.004",Machine Learning,Low,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/integrations/aws/ml_cloudtrail_rare_method_by_country.toml)
Unusual Country for an Azure Activity Logs Event,"T1078, T1078.004",Machine Learning,Low,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/integrations/azure/ml_azure_rare_method_by_country.toml)
Unusual D-Bus Daemon Child Process,"T1059, T1059.004, T1543",EQL,Low,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/linux/persistence_dbus_unsual_daemon_parent_execution.toml)
Unusual Discovery Signal Alert with Unusual Process Command Line,,New Terms,Low,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/windows/discovery_signal_unusual_discovery_signal_proc_cmdline.toml)
Unusual Discovery Signal Alert with Unusual Process Executable,,New Terms,Low,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/windows/discovery_signal_unusual_discovery_signal_proc_executable.toml)
Unusual DNS Activity,"T1071, T1071.004",Machine Learning,Low,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/ml/command_and_control_ml_packetbeat_rare_dns_question.toml)
Unusual DPKG Execution,"T1195, T1195.002, T1543, T1546, T1546.016, T1574",EQL,Medium,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/linux/persistence_dpkg_unusual_execution.toml)
Unusual Executable File Creation by a System Critical Process,"T1203, T1211",EQL,High,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/windows/defense_evasion_system_critical_proc_abnormal_file_activity.toml)
Unusual Execution from Kernel Thread (kthreadd) Parent,"T1059, T1059.004",New Terms,Medium,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/linux/execution_unusual_kthreadd_execution.toml)
Unusual Execution via Microsoft Common Console File,"T1204, T1204.002, T1566, T1566.001, T1566.002",EQL,High,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/windows/execution_initial_access_via_msc_file.toml)
Unusual Exim4 Child Process,"T1037, T1554",New Terms,Low,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/linux/persistence_unusual_exim4_child_process.toml)
Unusual File Creation - Alternate Data Stream,"T1564, T1564.004",EQL,High,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/windows/defense_evasion_unusual_ads_file_creation.toml)
Unusual File Creation by Web Server,"T1059, T1059.004, T1071, T1505, T1505.003",ES|QL,Low,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules_building_block/persistence_web_server_sus_file_creation.toml)
Unusual File Operation by dns.exe,T1210,New Terms,Medium,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/windows/lateral_movement_unusual_dns_service_file_writes.toml)
Unusual GCP Event for a User,"T1021, T1021.007, T1041, T1078, T1078.004",Machine Learning,Low,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/integrations/gcp/ml_gcp_rare_method_by_user.toml)
Unusual Group Name Accessed by a User,"T1068, T1069, T1078",Machine Learning,Low,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/integrations/pad/privileged_access_ml_windows_rare_group_name_by_user.toml)
Unusual High Confidence Content Filter Blocks Detected,,ES|QL,Medium,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/integrations/aws_bedrock/aws_bedrock_high_confidence_misconduct_blocks_detected.toml)
Unusual High Denied Sensitive Information Policy Blocks Detected,,ES|QL,Medium,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/integrations/aws_bedrock/aws_bedrock_multiple_sensitive_information_policy_blocks_detected.toml)
Unusual High Denied Topic Blocks Detected,,ES|QL,Medium,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/integrations/aws_bedrock/aws_bedrock_multiple_topic_policy_blocks_detected.toml)
Unusual High Word Policy Blocks Detected,,ES|QL,Medium,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/integrations/aws_bedrock/aws_bedrock_multiple_word_policy_blocks_detected.toml)
Unusual Host Name for Okta Privileged Operations Detected,T1078,Machine Learning,Low,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/integrations/pad/privileged_access_ml_okta_rare_host_name_by_user.toml)
Unusual Host Name for Windows Privileged Operations Detected,T1078,Machine Learning,Low,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/integrations/pad/privileged_access_ml_windows_rare_device_by_user.toml)
Unusual Hour for a User to Logon,T1078,Machine Learning,Low,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/ml/initial_access_ml_auth_rare_hour_for_a_user_to_logon.toml)
Unusual Instance Metadata Service (IMDS) API Request,"T1552, T1552.005, T1580",EQL,Medium,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/linux/credential_access_unusual_instance_metadata_service_api_request.toml)
Unusual Interactive Shell Launched from System User,"T1564, T1564.002",New Terms,Medium,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/linux/defense_evasion_interactive_shell_from_system_user.toml)
Unusual Kernel Module Enumeration,T1082,New Terms,Low,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/linux/discovery_kernel_module_enumeration.toml)
Unusual Kill Signal,T1014,EQL,High,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/linux/defense_evasion_unsual_kill_signal.toml)
Unusual LD_PRELOAD/LD_LIBRARY_PATH Command Line Arguments,"T1574, T1574.006",New Terms,High,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/linux/defense_evasion_ld_preload_cmdline.toml)
Unusual Library Load via Python,"T1059, T1059.006",EQL,High,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/macos/execution_unusual_library_load_via_python.toml)
Unusual Linux Network Activity,"T1041, T1055, T1071",Machine Learning,Low,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/ml/ml_linux_anomalous_network_activity.toml)
Unusual Linux Network Configuration Discovery,T1016,Machine Learning,Low,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/ml/discovery_ml_linux_system_network_configuration_discovery.toml)
Unusual Linux Network Connection Discovery,T1049,Machine Learning,Low,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/ml/discovery_ml_linux_system_network_connection_discovery.toml)
Unusual Linux Network Port Activity,"T1041, T1071, T1571",Machine Learning,Low,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/ml/ml_linux_anomalous_network_port_activity.toml)
Unusual Linux Process Calling the Metadata Service,"T1552, T1552.005",Machine Learning,Low,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/ml/credential_access_ml_linux_anomalous_metadata_process.toml)
Unusual Linux Process Discovery Activity,T1057,Machine Learning,Low,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/ml/discovery_ml_linux_system_process_discovery.toml)
Unusual Linux System Information Discovery Activity,T1082,Machine Learning,Low,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/ml/discovery_ml_linux_system_information_discovery.toml)
Unusual Linux User Calling the Metadata Service,"T1552, T1552.005",Machine Learning,Low,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/ml/credential_access_ml_linux_anomalous_metadata_user.toml)
Unusual Linux User Discovery Activity,T1033,Machine Learning,Low,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/ml/discovery_ml_linux_system_user_discovery.toml)
Unusual Linux Username,T1078,Machine Learning,Low,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/ml/initial_access_ml_linux_anomalous_user_name.toml)
Unusual Login Activity,T1110,Machine Learning,Low,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/ml/credential_access_ml_suspicious_login_activity.toml)
Unusual Login via System User,"T1098, T1098.004, T1564, T1564.002",New Terms,Medium,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/linux/persistence_ssh_via_backdoored_system_user.toml)
Unusual Network Activity from a Windows System Binary,"T1036, T1036.005, T1127, T1127.001, T1218.005",EQL,Medium,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/windows/defense_evasion_network_connection_from_windows_binary.toml)
Unusual Network Connection to Suspicious Top Level Domain,"T1071, T1071.001",New Terms,Medium,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/macos/command_and_control_unusual_connection_to_suspicious_top_level_domain.toml)
Unusual Network Connection to Suspicious Web Service,"T1071, T1071.001",New Terms,Medium,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/macos/command_and_control_unusual_network_connection_to_suspicious_web_service.toml)
Unusual Network Connection via DllHost,T1218,EQL,Medium,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/windows/defense_evasion_unusual_network_connection_via_dllhost.toml)
Unusual Network Connection via RunDLL32,"T1071, T1071.001, T1218, T1218.011",EQL,Medium,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/windows/defense_evasion_unusual_network_connection_via_rundll32.toml)
Unusual Network Destination Domain Name,"T1041, T1071, T1071.001, T1566, T1566.001, T1566.002",Machine Learning,Low,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/ml/ml_packetbeat_rare_server_domain.toml)
Unusual Parent Process for cmd.exe,T1059,EQL,Medium,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/windows/execution_command_shell_started_by_unusual_process.toml)
Unusual Parent-Child Relationship,"T1055, T1055.012",EQL,Medium,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/windows/privilege_escalation_unusual_parentchild_relationship.toml)
Unusual Persistence via Services Registry,"T1112, T1543, T1543.003",EQL,Low,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/windows/persistence_services_registry.toml)
Unusual Pkexec Execution,"T1059, T1543",New Terms,High,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/linux/execution_unusual_pkexec_execution.toml)
Unusual Preload Environment Variable Process Execution,"T1574, T1574.006",New Terms,Low,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/linux/defense_evasion_unusual_preload_env_vars.toml)
Unusual Print Spooler Child Process,T1068,EQL,Medium,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/windows/privilege_escalation_unusual_printspooler_childprocess.toml)
Unusual Privilege Type assigned to a User,"T1068, T1078",Machine Learning,Low,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/integrations/pad/privileged_access_ml_windows_rare_privilege_assigned_to_user.toml)
Unusual Process Detected for Privileged Commands by a User,T1078,Machine Learning,Low,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/integrations/pad/privileged_access_ml_linux_rare_process_executed_by_user.toml)
Unusual Process Execution on WBEM Path,T1036,EQL,Low,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules_building_block/defense_evasion_unusual_process_path_wbem.toml)
Unusual Process Execution Path - Alternate Data Stream,"T1564, T1564.004",EQL,Medium,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/windows/defense_evasion_unusual_dir_ads.toml)
Unusual Process Extension,"T1036, T1036.008",EQL,Low,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules_building_block/defense_evasion_unusual_process_extension.toml)
Unusual Process For a Linux Host,"T1543, T1543.002",Machine Learning,Low,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/ml/persistence_ml_rare_process_by_host_linux.toml)
Unusual Process For a Windows Host,"T1543, T1543.003",Machine Learning,Low,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/ml/persistence_ml_rare_process_by_host_windows.toml)
Unusual Process For MSSQL Service Accounts,"T1210, T1505, T1505.001",EQL,Low,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules_building_block/lateral_movement_unusual_process_sql_accounts.toml)
Unusual Process Modifying GenAI Configuration File,"T1554, T1556",New Terms,Medium,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/cross-platform/defense_evasion_genai_config_modification.toml)
Unusual Process Network Connection,T1127,EQL,Low,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/windows/defense_evasion_unusual_process_network_connection.toml)
Unusual Process Spawned by a Host,T1218,Machine Learning,Low,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/integrations/problemchild/defense_evasion_ml_rare_process_for_a_host.toml)
Unusual Process Spawned by a Parent Process,T1036,Machine Learning,Low,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/integrations/problemchild/defense_evasion_ml_rare_process_for_a_parent_process.toml)
Unusual Process Spawned by a User,T1036,Machine Learning,Low,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/integrations/problemchild/defense_evasion_ml_rare_process_for_a_user.toml)
Unusual Process Spawned from Web Server Parent,"T1059, T1059.004, T1071, T1505, T1505.003",ES|QL,Low,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/linux/persistence_web_server_sus_child_spawned.toml)
Unusual Process Writing Data to an External Device,T1052,Machine Learning,Low,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/integrations/ded/exfiltration_ml_rare_process_writing_to_external_device.toml)
Unusual Region Name for Okta Privileged Operations Detected,T1078,Machine Learning,Low,[GitHub ↗](https://github.com/elastic/detection-rules/blob/main/rules/integrations/pad/privileged_access_ml_okta_rare_region_name_by_user.toml)
